"qseqid"	"sseqid"	"qlen"	"slen"	"q_nident"	"q_aligned"	"s_nident"	"qs_nident"	"qs_len"	"interg_sim"	"fract_qslen"	"q_fract_aligned"	"s_fract_aligned"
"OQ999171_Vibrio_phage_VPy02"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43465	43268	38902	43369	38861	77763	86733	89.658	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"OR726634_Vibrio_phage_VP17802"	43465	42896	40375	42816	40354	80729	86361	93.479	1	0.99	1
"OQ999171_Vibrio_phage_VPy02"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43465	43446	38785	43416	38740	77525	86911	89.2	1	1	1
"OQ999171_Vibrio_phage_VPy02"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43465	43901	38887	43980	39399	78286	87366	89.607	1	1.01	1
"OQ999171_Vibrio_phage_VPy02"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43465	43494	38785	43467	38772	77557	86959	89.188	1	1	1
"OR726634_Vibrio_phage_VP17802"	"OR726634_Vibrio_phage_VP17802"	42896	42896	42896	42896	42896	85792	85792	100	1	1	1
"OR726634_Vibrio_phage_VP17802"	"vB_VpP_AC2"	42896	44270	40587	42952	41610	82197	87166	94.299	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"ON864052_Vibrio_phage_vB_VpP_AC2"	42896	44270	40587	42952	41610	82197	87166	94.299	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"ON872379_Vibrio_phage_vB_VpaP_1701"	42896	43975	40493	43267	41502	81995	86871	94.387	1	1.01	1
"OR726634_Vibrio_phage_VP17802"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	42896	43290	41104	43124	41265	82369	86186	95.571	1	1.01	1
"OR726634_Vibrio_phage_VP17802"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	42896	43338	40577	42770	40624	81201	86234	94.164	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"OK585160_Vibrio_phage_vB_VpP_HA7"	42896	43210	40652	42651	40596	81248	86106	94.358	1	0.99	0.99
"OR726634_Vibrio_phage_VP17802"	"OK585159_Vibrio_phage_vB_VpP_HA5"	42896	43210	40653	42651	40597	81250	86106	94.36	1	0.99	0.99
"OR726634_Vibrio_phage_VP17802"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	42896	43228	39958	42592	39953	79911	86124	92.786	1	0.99	0.98
"OR726634_Vibrio_phage_VP17802"	"MZ020222_Vibrio_phage_BUCT233"	42896	43245	39586	42244	39520	79106	86141	91.833	1	0.98	0.97
"OR726634_Vibrio_phage_VP17802"	"MT178448_Vibrio_phage_vB_VpP_FE11"	42896	43397	39431	42768	39461	78892	86293	91.423	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"MW250641_Vibrio_phage_vB_VpP_DE17"	42896	43394	39485	42793	39525	79010	86290	91.563	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	42896	42854	39513	42163	39555	79068	85750	92.208	1	0.98	0.98
"OR726634_Vibrio_phage_VP17802"	"OQ999171_Vibrio_phage_VPy02"	42896	43465	40354	42742	40375	80729	86361	93.479	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"ON080941_Vibrio_phage_F23s2"	42896	43386	40009	42369	40145	80154	86282	92.898	1	0.99	0.98
"OR726634_Vibrio_phage_VP17802"	"OM799543_Vibrio_phage_OY1"	42896	43479	40382	42745	40403	80785	86375	93.528	1	1	0.98
"OR726634_Vibrio_phage_VP17802"	"OQ302138_Vibrio_phage_VP9"	42896	43486	39259	42056	39389	78648	86382	91.047	1	0.98	0.97
"OR726634_Vibrio_phage_VP17802"	"OP117450_Vibrio_phage_SSJ01"	42896	43332	39693	42354	39761	79454	86228	92.144	1	0.99	0.98
"OR726634_Vibrio_phage_VP17802"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	42896	43157	39728	42117	39673	79401	86053	92.27	1	0.98	0.98
"OR726634_Vibrio_phage_VP17802"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	42896	43156	39722	42117	39667	79389	86052	92.257	1	0.98	0.98
"OR726634_Vibrio_phage_VP17802"	"ON457554_Vibrio_phage_vB_VpaP_M83"	42896	43901	38403	43315	38989	77392	86797	89.164	1	1.01	0.99
"OR726634_Vibrio_phage_VP17802"	"ON457557_Vibrio_phage_vB_VpaP_M3"	42896	43446	38333	42735	38353	76686	86342	88.817	1	1	0.98
"OR726634_Vibrio_phage_VP17802"	"ON457556_Vibrio_phage_vB_VpaP_C2"	42896	43494	38330	42767	38373	76703	86390	88.787	1	1	0.98
"OR726634_Vibrio_phage_VP17802"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	42896	43264	38414	42732	38358	76772	86160	89.104	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"MN974282_Vibrio_phage_OWB"	42896	43264	38414	42732	38358	76772	86160	89.104	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	42896	43264	38414	42732	38358	76772	86160	89.104	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"ON457555_Vibrio_phage_vB_VpaP_M9"	42896	43268	38333	42736	38356	76689	86164	89.004	1	1	0.99
"OR726634_Vibrio_phage_VP17802"	"OK585158_Vibrio_phage_vB_VpP_HA1"	42896	42987	40437	42670	40381	80818	85883	94.102	1	0.99	0.99
"OR726634_Vibrio_phage_VP17802"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	42896	43571	40493	42649	40438	80931	86467	93.598	1	0.99	0.98
"OR726634_Vibrio_phage_VP17802"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	42896	43571	40493	42649	40438	80931	86467	93.598	1	0.99	0.98
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43338	43338	43338	43338	43338	86676	86676	100	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43338	43290	40655	42932	40796	81451	86628	94.024	1	0.99	0.99
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OQ999171_Vibrio_phage_VPy02"	43338	43465	40931	43427	40948	81879	86803	94.327	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43338	43975	40402	43316	41377	81779	87313	93.662	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43338	42854	39844	42352	39846	79690	86192	92.456	1	0.98	0.99
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43338	43394	39924	43264	39908	79832	86732	92.044	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43338	43397	39798	43354	39854	79652	86735	91.834	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MZ020222_Vibrio_phage_BUCT233"	43338	43245	40128	42965	40018	80146	86583	92.566	1	0.99	0.99
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43338	43210	41738	43173	41715	83453	86548	96.424	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43338	43210	41737	43173	41714	83451	86548	96.422	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43338	43264	38860	43155	38773	77633	86602	89.643	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MN974282_Vibrio_phage_OWB"	43338	43264	38860	43155	38773	77633	86602	89.643	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43338	43264	38860	43155	38773	77633	86602	89.643	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"ON080941_Vibrio_phage_F23s2"	43338	43386	39988	42455	40087	80075	86724	92.333	1	0.98	0.98
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43338	43157	39699	42218	39630	79329	86495	91.715	1	0.97	0.98
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43338	43156	39694	42218	39625	79319	86494	91.705	1	0.97	0.98
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43338	43228	40480	43323	40433	80913	86566	93.47	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OQ302138_Vibrio_phage_VP9"	43338	43486	39599	42653	39703	79302	86824	91.336	1	0.98	0.98
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OP117450_Vibrio_phage_SSJ01"	43338	43332	40316	42816	40325	80641	86670	93.044	1	0.99	0.99
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43338	42987	40770	42708	40669	81439	86325	94.34	1	0.99	0.99
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43338	43571	40827	43328	40721	81548	86909	93.831	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43338	43571	40827	43328	40721	81548	86909	93.831	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OM799543_Vibrio_phage_OY1"	43338	43479	41145	43316	41186	82331	86817	94.833	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"OR726634_Vibrio_phage_VP17802"	43338	42896	40624	42736	40577	81201	86234	94.164	1	0.99	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"vB_VpP_AC2"	43338	44270	40172	42764	41122	81294	87608	92.793	1	0.99	0.99
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43338	44270	40172	42764	41122	81294	87608	92.793	1	0.99	0.99
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43338	43268	38830	43275	38828	77658	86606	89.668	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43338	43901	39045	43994	39557	78602	87239	90.1	1	1.02	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43338	43446	38920	43383	38911	77831	86784	89.684	1	1	1
"PP712941_Vibrio_phage_TCU_VP01_ZB"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43338	43494	38921	43429	38942	77863	86832	89.671	1	1	1
"vB_VpP_AC2"	"vB_VpP_AC2"	44270	44270	44270	44270	44270	88540	88540	100	1	1	1
"vB_VpP_AC2"	"ON864052_Vibrio_phage_vB_VpP_AC2"	44270	44270	44270	44270	44270	88540	88540	100	1	1	1
"vB_VpP_AC2"	"OR726634_Vibrio_phage_VP17802"	44270	42896	41610	43960	40587	82197	87166	94.299	1	0.99	1
"vB_VpP_AC2"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	44270	43290	42057	44139	41198	83255	87560	95.083	1	1	1
"vB_VpP_AC2"	"ON872379_Vibrio_phage_vB_VpaP_1701"	44270	43975	41411	44224	41323	82734	88245	93.755	1	1	1
"vB_VpP_AC2"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	44270	42854	40614	43314	39657	80271	87124	92.134	1	0.98	0.98
"vB_VpP_AC2"	"OQ999171_Vibrio_phage_VPy02"	44270	43465	41415	43784	40453	81868	87735	93.313	1	0.99	0.98
"vB_VpP_AC2"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	44270	43338	41122	43774	40172	81294	87608	92.793	1	0.99	0.99
"vB_VpP_AC2"	"ON080941_Vibrio_phage_F23s2"	44270	43386	40907	43336	39980	80887	87656	92.278	1	0.98	0.98
"vB_VpP_AC2"	"OM799543_Vibrio_phage_OY1"	44270	43479	40896	43831	39902	80798	87749	92.079	1	0.99	0.98
"vB_VpP_AC2"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	44270	43157	40964	43535	39886	80850	87427	92.477	1	0.98	0.99
"vB_VpP_AC2"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	44270	43156	40960	43535	39882	80842	87426	92.469	1	0.98	0.99
"vB_VpP_AC2"	"MW250641_Vibrio_phage_vB_VpP_DE17"	44270	43394	40222	43721	39196	79418	87664	90.594	1	0.99	0.98
"vB_VpP_AC2"	"MZ020222_Vibrio_phage_BUCT233"	44270	43245	40079	43336	39003	79082	87515	90.364	1	0.98	0.97
"vB_VpP_AC2"	"MT178448_Vibrio_phage_vB_VpP_FE11"	44270	43397	40137	43789	39163	79300	87667	90.456	1	0.99	0.99
"vB_VpP_AC2"	"ON457555_Vibrio_phage_vB_VpaP_M9"	44270	43268	39122	43722	38153	77275	87538	88.276	1	0.99	0.99
"vB_VpP_AC2"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	44270	43264	39261	43718	38209	77470	87534	88.503	1	0.99	0.99
"vB_VpP_AC2"	"MN974282_Vibrio_phage_OWB"	44270	43264	39261	43718	38209	77470	87534	88.503	1	0.99	0.99
"vB_VpP_AC2"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	44270	43264	39261	43718	38209	77470	87534	88.503	1	0.99	0.99
"vB_VpP_AC2"	"ON457557_Vibrio_phage_vB_VpaP_M3"	44270	43446	39124	43739	38146	77270	87716	88.091	1	0.99	0.98
"vB_VpP_AC2"	"ON457554_Vibrio_phage_vB_VpaP_M83"	44270	43901	39190	44324	38782	77972	88171	88.433	1	1	0.99
"vB_VpP_AC2"	"ON457556_Vibrio_phage_vB_VpaP_C2"	44270	43494	39126	43790	38177	77303	87764	88.081	1	0.99	0.98
"vB_VpP_AC2"	"OK585158_Vibrio_phage_vB_VpP_HA1"	44270	42987	41454	43677	40375	81829	87257	93.779	1	0.99	0.99
"vB_VpP_AC2"	"OK585159_Vibrio_phage_vB_VpP_HA5"	44270	43210	41252	43657	40179	81431	87480	93.085	1	0.99	0.99
"vB_VpP_AC2"	"OK585160_Vibrio_phage_vB_VpP_HA7"	44270	43210	41251	43657	40178	81429	87480	93.083	1	0.99	0.99
"vB_VpP_AC2"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	44270	43571	40977	43654	39906	80883	87841	92.079	1	0.99	0.98
"vB_VpP_AC2"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	44270	43571	40977	43654	39906	80883	87841	92.079	1	0.99	0.98
"vB_VpP_AC2"	"OP117450_Vibrio_phage_SSJ01"	44270	43332	40218	43356	39268	79486	87602	90.735	1	0.98	0.98
"vB_VpP_AC2"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	44270	43228	40440	43675	39438	79878	87498	91.291	1	0.99	0.98
"vB_VpP_AC2"	"OQ302138_Vibrio_phage_VP9"	44270	43486	39806	43058	38935	78741	87756	89.727	1	0.97	0.97
